"Einträger","Stammbuch"
"100869157","124557562"
"102410453","124557562"
"104063955","124557562"
"104142197","124557562"
"104268018","124557562"
"115509372","124557562"
"115654178","124557562"
"116108010","124557562"
"116398345","124557562"
"116400684","124557562"
"116479914","124557562"
"116595949","124557562"
"117235776","124557562"
"117429740","124557562"
"117462284","124557562"
"117514691","124557562"
"117521930","124557562"
"117649864","124557562"
"117693316","124557562"
"118504223","124557562"
"118511270","124557562"
"118630075","124557562"
"119090198","124557562"
"120500191","124557562"
"121101266","124557562"
"121320596","124557562"
"122824857","124557562"
"123040558","124557562"
"124615813","124557562"
"124690157","124557562"
"124737366","124557562"
"124914632","124557562"
"128456477","124557562"
"128488212","124557562"
"128546646","124557562"
"128920335","124557562"
"129549029","124557562"
"129747459","124557562"
"129801232","124557562"
"130230820","124557562"
"130422517","124557562"
"1011926660","124557562"
"1019724722","124557562"
"1019730935","124557562"
"1031362908","124557562"
"1036384543","124557562"
"1036769364","124557562"
"10056495X","124557562"
"10406742X","124557562"
"11760903X","124557562"
"12010184X","124557562"
"1110996896","124596541"
"100205828","124596541"
"100236383","124596541"
"100318347","124596541"
"10068520X","124596541"
"100868134","124596541"
"100972551","124596541"
"102104387","124596541"
"102109036","124596541"
"102109168","124596541"
"102109176","124596541"
"102239452","124596541"
"104125306","124596541"
"104176504","124596541"
"104206497","124596541"
"104317191","124596541"
"104330546","124596541"
"10434539X","124596541"
"104368640","124596541"
"1084642689","124596541"
"1110988621","124596541"
"115680543","124596541"
"115785159","124596541"
"115822720","124596541"
"116137819","124596541"
"116177314","124596541"
"116353678","124596541"
"11643340X","124596541"
"116450681","124596541"
"116501391","124596541"
"116524073","124596541"
"116542675","124596541"
"116743662","124596541"
"116837918","124596541"
"116883391","124596541"
"11690710X","124596541"
"116951753","124596541"
"117011312","124596541"
"117256145","124596541"
"117370185","124596541"
"11743535X","124596541"
"117478091","124596541"
"117482250","124596541"
"117522864","124596541"
"117614459","124596541"
"117630764","124596541"
"117644161","124596541"
"117646520","124596541"
"11775188X","124596541"
"118530887","124596541"
"118538624","124596541"
"11858412X","124596541"
"118656368","124596541"
"118950037","124596541"
"119169002","124596541"
"120435225","124596541"
"120977346","124596541"
"121219216","124596541"
"12176883X","124596541"
"121908631","124596541"
"121933555","124596541"
"122000188","124596541"
"122001087","124596541"
"122252802","124596541"
"122267702","124596541"
"12352394X","124596541"
"12388733X","124596541"
"124239781","124596541"
"124250181","124596541"
"12443777X","124596541"
"124501990","124596541"
"124514472","124596541"
"124627471","124596541"
"124657893","124596541"
"124679757","124596541"
"124686214","124596541"
"124704700","124596541"
"124788785","124596541"
"124844588","124596541"
"124902197","124596541"
"12490582X","124596541"
"128569840","124596541"
"128590505","124596541"
"128658207","124596541"
"12869453X","124596541"
"12972162X","124596541"
"131346318","124596541"
"132739356","124596541"
"13744401X","124596541"
"100106803","12478397X"
"100112544","12478397X"
"100153747","12478397X"
"100174256","12478397X"
"100237584","12478397X"
"100268579","12478397X"
"100324258","12478397X"
"100338496","12478397X"
"100595626","12478397X"
"100869157","12478397X"
"100873286","12478397X"
"100977480","12478397X"
"101010893","12478397X"
"101012039","12478397X"
"103150137","12478397X"
"104066946","12478397X"
"104087382","12478397X"
"104106042","12478397X"
"104155035","12478397X"
"104156023","12478397X"
"104156627","12478397X"
"104208821","12478397X"
"104357002","12478397X"
"104377437","12478397X"
"115376011","12478397X"
"115537082","12478397X"
"115615091","12478397X"
"115717714","12478397X"
"115846670","12478397X"
"115855025","12478397X"
"115880534","12478397X"
"115885307","12478397X"
"116108010","12478397X"
"116188235","12478397X"
"116217014","12478397X"
"116262877","12478397X"
"116292008","12478397X"
"116294485","12478397X"
"116462485","12478397X"
"116600705","12478397X"
"116731087","12478397X"
"116758074","12478397X"
"116812222","12478397X"
"116837918","12478397X"
"116840153","12478397X"
"116951753","12478397X"
"116995890","12478397X"
"117010847","12478397X"
"117102490","12478397X"
"117187828","12478397X"
"117238333","12478397X"
"117269611","12478397X"
"117343382","12478397X"
"117417092","12478397X"
"117439525","12478397X"
"117521930","12478397X"
"117539252","12478397X"
"117599115","12478397X"
"117633925","12478397X"
"118502883","12478397X"
"118525697","12478397X"
"118582879","12478397X"
"118756087","12478397X"
"118997025","12478397X"
"119190311","12478397X"
"119486911","12478397X"
"120227649","12478397X"
"120365421","12478397X"
"120470764","12478397X"
"120892766","12478397X"
"121006565","12478397X"
"121109097","12478397X"
"121109100","12478397X"
"121137864","12478397X"
"121160777","12478397X"
"121238792","12478397X"
"121294854","12478397X"
"121294897","12478397X"
"121435725","12478397X"
"121465055","12478397X"
"121514188","12478397X"
"121538109","12478397X"
"121564568","12478397X"
"121579484","12478397X"
"121740463","12478397X"
"121892611","12478397X"
"122075641","12478397X"
"122180151","12478397X"
"122305574","12478397X"
"122504232","12478397X"
"122734076","12478397X"
"122746848","12478397X"
"122781058","12478397X"
"123353920","12478397X"
"123383560","12478397X"
"123590604","12478397X"
"123652065","12478397X"
"123668093","12478397X"
"123984130","12478397X"
"124300308","12478397X"
"124542352","12478397X"
"124613551","12478397X"
"124614922","12478397X"
"124633927","12478397X"
"124701531","12478397X"
"124702260","12478397X"
"124863973","12478397X"
"124874398","12478397X"
"124956505","12478397X"
"128398493","12478397X"
"128400056","12478397X"
"128463562","12478397X"
"128484403","12478397X"
"128576855","12478397X"
"128622628","12478397X"
"128632410","12478397X"
"128720956","12478397X"
"129052000","12478397X"
"129052418","12478397X"
"129388327","12478397X"
"129485764","12478397X"
"129688738","12478397X"
"129748609","12478397X"
"129830763","12478397X"
"130244015","12478397X"
"130331120","12478397X"
"130415715","12478397X"
"130421901","12478397X"
"130445258","12478397X"
"130577111","12478397X"
"130659185","12478397X"
"131400290","12478397X"
"131469525","12478397X"
"132067722","12478397X"
"132156717","12478397X"
"132456516","12478397X"
"132474352","12478397X"
"135984920","12478397X"
"137416415","12478397X"
"137505736","12478397X"
"138034729","12478397X"
"1014349664","12478397X"
"1019724722","12478397X"
"1019750235","12478397X"
"1048544613","12478397X"
"1048547469","12478397X"
"1048577872","12478397X"
"1048592308","12478397X"
"1048602427","12478397X"
"1049774329","12478397X"
"1050324315","12478397X"
"1051846137","12478397X"
"1052003125","12478397X"
"1052067433","12478397X"
"1053197527","12478397X"
"1053242158","12478397X"
"1053582005","12478397X"
"1053929250","12478397X"
"1053985797","12478397X"
"10068520X","12478397X"
"10225964X","12478397X"
"10437506X","12478397X"
"105358153X","12478397X"
"11682087X","12478397X"
"11697060X","12478397X"
"11716495X","12478397X"
"11728193X","12478397X"
"12070689X","12478397X"
"12188404X","12478397X"
"12298577X","12478397X"
"12869453X","12478397X"
"14287759X","12478397X"
"100099459","124841287"
"100277608","124841287"
"100618030","124841287"
"100713629","124841287"
"100818633","124841287"
"104050934","124841287"
"104135743","124841287"
"104138017","124841287"
"104222298","124841287"
"104225394","124841287"
"115378510","124841287"
"115379967","124841287"
"115661905","124841287"
"115785914","124841287"
"116040149","124841287"
"116211431","124841287"
"116373164","124841287"
"116458593","124841287"
"116459301","124841287"
"116479914","124841287"
"116484187","124841287"
"116912731","124841287"
"117107271","124841287"
"117132217","124841287"
"117233439","124841287"
"117316369","124841287"
"117484466","124841287"
"117633259","124841287"
"117666491","124841287"
"117677183","124841287"
"118616099","124841287"
"118644289","124841287"
"118760343","124841287"
"119120984","124841287"
"120295997","124841287"
"120491494","124841287"
"120815966","124841287"
"120928612","124841287"
"121014983","124841287"
"121093085","124841287"
"121101266","124841287"
"121105989","124841287"
"121298175","124841287"
"121302059","124841287"
"121488551","124841287"
"121709485","124841287"
"122107314","124841287"
"122131584","124841287"
"122434293","124841287"
"122821793","124841287"
"123393094","124841287"
"123397979","124841287"
"124379893","124841287"
"124496997","124841287"
"124605559","124841287"
"124702058","124841287"
"124716970","124841287"
"124737366","124841287"
"124796915","124841287"
"124809383","124841287"
"124841287","124841287"
"124905501","124841287"
"124910858","124841287"
"124956068","124841287"
"128456477","124841287"
"132178133","124841287"
"141901578","124841287"
"1031167544","124841287"
"1031180648","124841287"
"1033391581","124841287"
"1037902033","124841287"
"10255692X","124841287"
"10406885X","124841287"
"10434444X","124841287"
"11674099X","124841287"
"11676418X","124841287"
"12053505X","124841287"
"12875947X","124841287"
"13142744X","124841287"
"104155280","124927262"
"104377437","124927262"
"115515437","124927262"
"115691928","124927262"
"115775854","124927262"
"115810153","124927262"
"115831398","124927262"
"115886206","124927262"
"116292008","124927262"
"116524073","124927262"
"116981482","124927262"
"117276677","124927262"
"117599115","124927262"
"118654810","124927262"
"119436094","124927262"
"119486911","124927262"
"121396991","124927262"
"121435725","124927262"
"121579484","124927262"
"122734971","124927262"
"124204376","124927262"
"124676480","124927262"
"124766102","124927262"
"128400056","124927262"
"128686316","124927262"
"129670510","124927262"
"135984920","124927262"
"136723845","124927262"
"137505736","124927262"
"1031834125","124927262"
"1047332795","124927262"
"1047702754","124927262"
"1048600289","124927262"
"1048601358","124927262"
"1049226984","124927262"
"1052069401","124927262"
"1052081150","124927262"
"1053242158","124927262"
"1053582005","124927262"
"1056078251","124927262"
"1056826126","124927262"
"102634123X","124927262"
"11583088X","124927262"
"11728193X","124927262"
"12161672X","124927262"
"12468324X","124927262"
"13200657X","124927262"
"100153747","128400056"
"100873286","128400056"
"103114955","128400056"
"104155280","128400056"
"104377437","128400056"
"115376011","128400056"
"115810153","128400056"
"115885307","128400056"
"116040130","128400056"
"116262877","128400056"
"116292008","128400056"
"116294485","128400056"
"116462485","128400056"
"116812222","128400056"
"116877537","128400056"
"116928298","128400056"
"116951753","128400056"
"116981482","128400056"
"117039063","128400056"
"117238333","128400056"
"117269611","128400056"
"117276677","128400056"
"117346012","128400056"
"117417092","128400056"
"117439525","128400056"
"117599115","128400056"
"118766783","128400056"
"118905422","128400056"
"121294897","128400056"
"121435725","128400056"
"122180151","128400056"
"123590604","128400056"
"124542352","128400056"
"124613551","128400056"
"128397853","128400056"
"129053910","128400056"
"129367249","128400056"
"129485764","128400056"
"129670510","128400056"
"129688738","128400056"
"130140945","128400056"
"130310042","128400056"
"130513369","128400056"
"130659142","128400056"
"130659185","128400056"
"130660256","128400056"
"131366629","128400056"
"131469525","128400056"
"131824562","128400056"
"135984920","128400056"
"137505736","128400056"
"1019725745","128400056"
"1031834125","128400056"
"1047265346","128400056"
"1047703513","128400056"
"1048577872","128400056"
"1048600289","128400056"
"1049774124","128400056"
"1051054680","128400056"
"1051846137","128400056"
"1051896657","128400056"
"1052126650","128400056"
"1052199380","128400056"
"1052819680","128400056"
"1052819818","128400056"
"1052820026","128400056"
"1053242158","128400056"
"1053582005","128400056"
"1056068272","128400056"
"1056078251","128400056"
"1056826126","128400056"
"1056829095","128400056"
"101975740X","128400056"
"105220046X","128400056"
"105606823X","128400056"
"11568591X","128400056"
"115727582","128400056"
"11583088X","128400056"
"11629213X","128400056"
"11728193X","128400056"
"12937170X","128400056"
"124665144","128438835"
"1066710287","128438835"
"100205828","128438835"
"100216447","128438835"
"100279317","128438835"
"10087407X","128438835"
"100874932","128438835"
"1012847012","128438835"
"104162716","128438835"
"104301465","128438835"
"1065770898","128438835"
"115498095","128438835"
"115849866","128438835"
"116074418","128438835"
"116605057","128438835"
"116883391","128438835"
"116903074","128438835"
"116991615","128438835"
"117144991","128438835"
"117430986","128438835"
"117478091","128438835"
"117644161","128438835"
"117671622","128438835"
"11775188X","128438835"
"11870950X","128438835"
"118833995","128438835"
"118950037","128438835"
"11934632X","128438835"
"119659808","128438835"
"119751119","128438835"
"120161052","128438835"
"120449986","128438835"
"121219216","128438835"
"12136142X","128438835"
"121933555","128438835"
"122003632","128438835"
"122109074","128438835"
"122433378","128438835"
"123787858","128438835"
"12415364X","128438835"
"124250181","128438835"
"124339417","128438835"
"124426581","128438835"
"124517854","128438835"
"124553613","128438835"
"124627471","128438835"
"124665144","128438835"
"124686214","128438835"
"124689590","128438835"
"124788785","128438835"
"12486922X","128438835"
"124902197","128438835"
"12490582X","128438835"
"128658207","128438835"
"128707429","128438835"
"128943432","128438835"
"129412457","128438835"
"129803294","128438835"
"129895962","128438835"
"130888176","128438835"
"137558252","128438835"
"138949530","128438835"
"104338547","128527528"
"116313919","128527528"
"116951753","128527528"
"117039063","128527528"
"117238333","128527528"
"118532529","128527528"
"118542702","128527528"
"118548573","128527528"
"118582038","128527528"
"118656368","128527528"
"118802968","128527528"
"118868713","128527528"
"118891804","128527528"
"120371308","128527528"
"120825473","128527528"
"121103870","128527528"
"121921514","128527528"
"122550099","128527528"
"124183891","128527528"
"124257321","128527528"
"129830534","128527528"
"1067435107","128527528"
"11869250X","128527528"
"11934632X","128527528"
"100033709","128559675"
"100069789","128559675"
"100132308","128559675"
"100792111","128559675"
"100823882","128559675"
"102374031","128559675"
"104136529","128559675"
"115396128","128559675"
"115566635","128559675"
"115653767","128559675"
"115653996","128559675"
"116028327","128559675"
"116362014","128559675"
"117316369","128559675"
"117497061","128559675"
"117633259","128559675"
"117677183","128559675"
"118728830","128559675"
"118756109","128559675"
"120042584","128559675"
"120256061","128559675"
"121244237","128559675"
"121464091","128559675"
"121536424","128559675"
"121682501","128559675"
"122339770","128559675"
"123408466","128559675"
"124515568","128559675"
"124592082","128559675"
"124605397","128559675"
"124906877","128559675"
"128562226","128559675"
"128989017","128559675"
"129257591","128559675"
"129443913","128559675"
"129706949","128559675"
"137507461","128559675"
"1011577291","128559675"
"1030250669","128559675"
"1030251363","128559675"
"1030307032","128559675"
"1030307296","128559675"
"1030309825","128559675"
"1030401160","128559675"
"1030404917","128559675"
"11735533X","128559675"
"12461180X","128559675"
"100181473","128567988"
"102308705","128567988"
"104138017","128567988"
"104279427","128567988"
"115560793","128567988"
"116400684","128567988"
"117235776","128567988"
"118062581","128567988"
"118559486","128567988"
"118726781","128567988"
"120275910","128567988"
"121795632","128567988"
"122076605","128567988"
"122412214","128567988"
"122898885","128567988"
"124379931","128567988"
"124491383","128567988"
"124587046","128567988"
"128554975","128567988"
"129570877","128567988"
"131566911","128567988"
"1015193854","128567988"
"1032546468","128567988"
"1033940941","128567988"
"1033994588","128567988"
"1033994588","128567988"
"1034036378","128567988"
"11734527X","128567988"
"12288065X","128567988"
"12459221X","128567988"
"12899195X","128567988"
"13201484X","128567988"
"14227464X","128567988"
"101801025","128569999"
"102517304","128569999"
"102517304","128569999"
"104050888","128569999"
"104319038","128569999"
"115810153","128569999"
"118064789","128569999"
"118525697","128569999"
"121120481","128569999"
"121561445","128569999"
"121598810","128569999"
"121785823","128569999"
"122056361","128569999"
"122595432","128569999"
"124325440","128569999"
"124400159","128569999"
"124614205","128569999"
"129675490","128569999"
"130370665","128569999"
"131290320","128569999"
"131380745","128569999"
"1013812484","128569999"
"1026900026","128569999"
"1033285951","128569999"
"1033295159","128569999"
"1033301760","128569999"
"1035106000","128569999"
"1043023232","128569999"
"12112407X","128569999"
"13142744X","128569999"
"100077609","128605499"
"100157386","128605499"
"100190359","128605499"
"1018362312","128605499"
"102520054","128605499"
"102895848","128605499"
"116204915","128605499"
"116265760","128605499"
"116422181","128605499"
"116550473","128605499"
"116651156","128605499"
"116661283","128605499"
"11716108X","128605499"
"118677446","128605499"
"119211637","128605499"
"119663805","128605499"
"119813645","128605499"
"124531997","128605499"
"100132308","128684003"
"100277608","128684003"
"100299962","128684003"
"100803997","128684003"
"104114010","128684003"
"104175648","128684003"
"104208864","128684003"
"115468277","128684003"
"115654178","128684003"
"116025883","128684003"
"116211431","128684003"
"116373164","128684003"
"116484187","128684003"
"117475890","128684003"
"118534688","128684003"
"118569376","128684003"
"118703102","128684003"
"118707701","128684003"
"119090198","128684003"
"128594098","128684003"
"129073083","128684003"
"1030231907","128684003"
"1030232148","128684003"
"11721857X","128684003"
"12255910X","128684003"
"100019552","128880074"
"100249728","128880074"
"101050992","128880074"
"102308705","128880074"
"102517304","128880074"
"104130881","128880074"
"104177594","128880074"
"104183586","128880074"
"115560793","128880074"
"115560793","128880074"
"117360201","128880074"
"117760846","128880074"
"118726781","128880074"
"119549999","128880074"
"121137864","128880074"
"121877078","128880074"
"122879899","128880074"
"122944771","128880074"
"124527752","128880074"
"124718590","128880074"
"124987095","128880074"
"128546646","128880074"
"128554975","128880074"
"129068896","128880074"
"130532258","128880074"
"136109977","128880074"
"136780180","128880074"
"136783635","128880074"
"1015193854","128880074"
"1032145706","128880074"
"1032149124","128880074"
"1032168919","128880074"
"1032168919","128880074"
"1032200707","128880074"
"1032213329","128880074"
"1032214848","128880074"
"1032215682","128880074"
"1032217324","128880074"
"1032218029","128880074"
"1032229470","128880074"
"1032232455","128880074"
"1080678158","128880074"
"12288065X","128880074"
"13142744X","128880074"
"124911056","129096776"
"100134971","129098779"
"100269516","129098779"
"100366163","129098779"
"100471226","129098779"
"100522688","129098779"
"100861113","129098779"
"1017937133","129098779"
"1030404917","129098779"
"104224142","129098779"
"1051906598","129098779"
"1081799439","129098779"
"1125052007","129098779"
"115553010","129098779"
"115616624","129098779"
"115661069","129098779"
"115789820","129098779"
"115870334","129098779"
"116040130","129098779"
"11617997X","129098779"
"116730684","129098779"
"116906707","129098779"
"117088307","129098779"
"117348120","129098779"
"117414395","129098779"
"117575429","129098779"
"118634771","129098779"
"118653938","129098779"
"118783726","129098779"
"121293130","129098779"
"123356105","129098779"
"131376411","129098779"
"133289966","129098779"
"100299962","129104868"
"100803997","129104868"
"104047186","129104868"
"104268018","129104868"
"116928298","129104868"
"117665347","129104868"
"118511270","129104868"
"121588033","129104868"
"121618765","129104868"
"123602297","129104868"
"124247210","129104868"
"124256813","129104868"
"124727182","129104868"
"124987095","129104868"
"126260982","129104868"
"129104868","129104868"
"129560111","129104868"
"129747459","129104868"
"129912220","129104868"
"132250926","129104868"
"133968030","129104868"
"1019745878","129104868"
"1033027448","129104868"
"1035633671","129104868"
"1035691590","129104868"
"1037425847","129104868"
"11721857X","129104868"
"12478397X","129104868"
"12930655X","129104868"
"100867871","129153532"
"104077700","129153532"
"104123257","129153532"
"104199865","129153532"
"104239026","129153532"
"104367644","129153532"
"120526549","129153532"
"121299252","129153532"
"121881059","129153532"
"122944798","129153532"
"124737366","129153532"
"124987095","129153532"
"128645458","129153532"
"128742631","129153532"
"129004995","129153532"
"129018627","129153532"
"130479594","129153532"
"131290320","129153532"
"1021411043","129153532"
"1036669181","129153532"
"1036673138","129153532"
"1037281462","129153532"
"1037316428","129153532"
"12148856X","129153532"
"12842009X","129153532"
"12860591X","129153532"
"12964899X","129153532"
"13051635X","129153532"
"100237584","129210374"
"100824854","129210374"
"104319038","129210374"
"104332980","129210374"
"117107271","129210374"
"121006565","129210374"
"122374495","129210374"
"124688381","129210374"
"124735886","129210374"
"128791020","129210374"
"131208837","129210374"
"1019752343","129210374"
"1034342797","129210374"
"11672207X","129210374"
"12137940X","129210374"
"101035888","129302929"
"101091710","129302929"
"101576407X","129302929"
"101622333","129302929"
"1022939017","129302929"
"1023608693","129302929"
"102460795","129302929"
"1026396859","129302929"
"102956561","129302929"
"102956561","129302929"
"1037151119","129302929"
"1043945601","129302929"
"105188103X","129302929"
"1053437056","129302929"
"1055698329","129302929"
"1082231231","129302929"
"1116993104","129302929"
"1116993198","129302929"
"1119750296","129302929"
"1119825733","129302929"
"1123235732","129302929"
"1123236186","129302929"
"1123236186","129302929"
"1123236534","129302929"
"1123236798","129302929"
"1128658135","129302929"
"1129395677","129302929"
"1129621944","129302929"
"112962451X","129302929"
"115864210","129302929"
"116111623","129302929"
"11623301X","129302929"
"117304999","129302929"
"119088142","129302929"
"120763583","129302929"
"121202089","129302929"
"123804736","129302929"
"124789803","129302929"
"132308207","129302929"
"133790762","129302929"
"138620970","129302929"
"104087382","129486671"
"104288639","129486671"
"116137819","129486671"
"100112544","12960142X"
"104049995","12960142X"
"104123257","12960142X"
"115361324","12960142X"
"116221356","12960142X"
"116877537","12960142X"
"117429740","12960142X"
"117521930","12960142X"
"119090198","12960142X"
"121299252","12960142X"
"121721345","12960142X"
"122179528","12960142X"
"122374495","12960142X"
"122495454","12960142X"
"122923367","12960142X"
"123335485","12960142X"
"124703879","12960142X"
"124737366","12960142X"
"128532890","12960142X"
"128611685","12960142X"
"128799811","12960142X"
"128838167","12960142X"
"128936908","12960142X"
"129004995","12960142X"
"129040053","12960142X"
"129362069","12960142X"
"130220825","12960142X"
"130267694","12960142X"
"130422517","12960142X"
"131208837","12960142X"
"131839403","12960142X"
"1019763221","12960142X"
"1036694615","12960142X"
"1037281462","12960142X"
"1037316134","12960142X"
"1037316428","12960142X"
"10063480X","12960142X"
"11629213X","12960142X"
"12842009X","12960142X"
"12887189X","12960142X"
"12937170X","12960142X"
"12964899X","12960142X"
"13051618X","12960142X"
"13051635X","12960142X"
"100112544","129936197"
"100869157","129936197"
"101010893","129936197"
"104047186","129936197"
"115865497","129936197"
"116108010","129936197"
"116188235","129936197"
"116217014","129936197"
"116249072","129936197"
"116262877","129936197"
"116292008","129936197"
"116462485","129936197"
"116812222","129936197"
"116877537","129936197"
"116976349","129936197"
"117102490","129936197"
"117269611","129936197"
"117429740","129936197"
"117439525","129936197"
"117521930","129936197"
"118525697","129936197"
"118744399","129936197"
"121109097","129936197"
"121740463","129936197"
"122003632","129936197"
"122163877","129936197"
"122349075","129936197"
"122477278","129936197"
"124615813","129936197"
"128502932","129936197"
"129546925","129936197"
"129875953","129936197"
"129936197","129936197"
"130331120","129936197"
"132474352","129936197"
"138034729","129936197"
"142550035","129936197"
"1047265346","129936197"
"1047266199","129936197"
"1047269724","129936197"
"1047318326","129936197"
"1047320290","129936197"
"1047332795","129936197"
"103203811X","129936197"
"11629213X","129936197"
"11728193X","129936197"
"12070689X","129936197"
"13030204X","129936197"
"115885307","130126985"
"116609680","130126985"
"118766783","130126985"
"119264536","130126985"
"121745821","130126985"
"128469536","130126985"
"132602148","130126985"
"137700342","130126985"
"1019761806","130126985"
"1029957118","130126985"
"1033801267","130126985"
"1051896657","130126985"
"1052819680","130126985"
"1052819818","130126985"
"1062594339","130126985"
"101975740X","130126985"
"100112544","130128538"
"100869416","130128538"
"115773975","130128538"
"116108010","130128538"
"116292008","130128538"
"116462485","130128538"
"116649631","130128538"
"117693316","130128538"
"117751545","130128538"
"118511270","130128538"
"118525697","130128538"
"118905422","130128538"
"120011298","130128538"
"120042932","130128538"
"120983672","130128538"
"121579484","130128538"
"121832538","130128538"
"122297687","130128538"
"123926416","130128538"
"124073980","130128538"
"124613551","130128538"
"124676480","130128538"
"129518026","130128538"
"130075817","130128538"
"130127140","130128538"
"136819575","130128538"
"1015522696","130128538"
"1034337440","130128538"
"1034342932","130128538"
"1043728481","130128538"
"1044558822","130128538"
"103203811X","130128538"
"103281411X","130128538"
"104708595X","130128538"
"11629213X","130128538"
"11728193X","130128538"
"13024449X","130128538"
"100869157","130230820"
"100869416","130230820"
"104125101","130230820"
"115790268","130230820"
"116221356","130230820"
"116462485","130230820"
"116595949","130230820"
"117129852","130230820"
"117269611","130230820"
"117521930","130230820"
"118064789","130230820"
"119090198","130230820"
"121514188","130230820"
"121584976","130230820"
"122374495","130230820"
"124207839","130230820"
"124542646","130230820"
"124614922","130230820"
"124885217","130230820"
"124987095","130230820"
"126260982","130230820"
"128473177","130230820"
"128563567","130230820"
"128838167","130230820"
"129837008","130230820"
"130532258","130230820"
"131290320","130230820"
"131380745","130230820"
"136185967","130230820"
"1032218029","130230820"
"1042551154","130230820"
"102140814X","130230820"
"103129970X","130230820"
"10429244X","130230820"
"12143592X","130230820"
"12148856X","130230820"
"100277608","13050307X"
"104138017","13050307X"
"115654178","13050307X"
"116025883","13050307X"
"116484187","13050307X"
"116595949","13050307X"
"117521930","13050307X"
"118201034","13050307X"
"121433587","13050307X"
"121441008","13050307X"
"121935825","13050307X"
"122709853","13050307X"
"124501923","13050307X"
"124737366","13050307X"
"128542810","13050307X"
"128545585","13050307X"
"129210463","13050307X"
"129248622","13050307X"
"131814214","13050307X"
"132602857","13050307X"
"1031362908","13050307X"
"1031404562","13050307X"
"1031406379","13050307X"
"11629213X","13050307X"
"100092373","130610534"
"100205828","130610534"
"100324258","130610534"
"100343848","130610534"
"100632300","130610534"
"100870716","130610534"
"100878962","130610534"
"102305889","130610534"
"102418144","130610534"
"102451974","130610534"
"102511209","130610534"
"102516901","130610534"
"104152451","130610534"
"104229535","130610534"
"104272503","130610534"
"104334290","130610534"
"104368640","130610534"
"116335238","130610534"
"116494603","130610534"
"116553049","130610534"
"116600705","130610534"
"116654406","130610534"
"116837918","130610534"
"116866446","130610534"
"117010847","130610534"
"117011312","130610534"
"117345814","130610534"
"117539252","130610534"
"117578436","130610534"
"117633925","130610534"
"117652350","130610534"
"117670790","130610534"
"117674214","130610534"
"118518437","130610534"
"118525697","130610534"
"118667246","130610534"
"118819410","130610534"
"119238098","130610534"
"120284588","130610534"
"120411342","130610534"
"120421623","130610534"
"120462834","130610534"
"121434834","130610534"
"121439267","130610534"
"121583473","130610534"
"121610772","130610534"
"121701263","130610534"
"121778576","130610534"
"121795756","130610534"
"121874508","130610534"
"122075641","130610534"
"122440145","130610534"
"122666267","130610534"
"122954475","130610534"
"123113393","130610534"
"123353874","130610534"
"123812836","130610534"
"123951399","130610534"
"124073980","130610534"
"124514472","130610534"
"124534740","130610534"
"124598781","130610534"
"124665039","130610534"
"124949282","130610534"
"128383585","130610534"
"129057908","130610534"
"130610534","130610534"
"132600544","130610534"
"133665828","130610534"
"1052610293","130610534"
"10068520X","130610534"
"10413576X","130610534"
"10413576X","130610534"
"11546364X","130610534"
"11697060X","130610534"
"11937434X","130610534"
"12193358X","130610534"
"104050888","130640697"
"115538860","130640697"
"116124180","130640697"
"116694912","130640697"
"120320703","130640697"
"120469111","130640697"
"121137864","130640697"
"122944771","130640697"
"124379893","130640697"
"124379931","130640697"
"124841287","130640697"
"128563117","130640697"
"132966298","130640697"
"1015682197","130640697"
"1029353794","130640697"
"1030500436","130640697"
"1031145699","130640697"
"1031229892","130640697"
"10248063X","130640697"
"103122923X","130640697"
"103125398X","130640697"
"13268666X","130640697"
"104050888","130641480"
"116124180","130641480"
"117265543","130641480"
"117360201","130641480"
"120469111","130641480"
"120490986","130641480"
"120490986","130641480"
"121298175","130641480"
"121302059","130641480"
"121792366","130641480"
"122076605","130641480"
"122370643","130641480"
"123035376","130641480"
"124379893","130641480"
"124544126","130641480"
"124841287","130641480"
"124996361","130641480"
"132966298","130641480"
"1015682197","130641480"
"1018481230","130641480"
"1031173242","130641480"
"1031253262","130641480"
"1031495339","130641480"
"1031501002","130641480"
"1031503595","130641480"
"1031506209","130641480"
"1031507035","130641480"
"1037902033","130641480"
"10248063X","130641480"
"103148549X","130641480"
"12911183X","130641480"
"100157386","13200657X"
"100160107","13200657X"
"104079908","13200657X"
"115467076","13200657X"
"115691928","13200657X"
"116661283","13200657X"
"116667362","13200657X"
"116697598","13200657X"
"116731087","13200657X"
"117039063","13200657X"
"117067245","13200657X"
"117417904","13200657X"
"117608750","13200657X"
"118064916","13200657X"
"118548573","13200657X"
"118893459","13200657X"
"119223473","13200657X"
"119520737","13200657X"
"120279622","13200657X"
"121584763","13200657X"
"121598101","13200657X"
"121745821","13200657X"
"121756378","13200657X"
"121804623","13200657X"
"122749871","13200657X"
"124300308","13200657X"
"124332668","13200657X"
"124673937","13200657X"
"124738982","13200657X"
"128502932","13200657X"
"129028363","13200657X"
"129744883","13200657X"
"129864641","13200657X"
"130468754","13200657X"
"136778402","13200657X"
"136984584","13200657X"
"1012406903","13200657X"
"1020655305","13200657X"
"1022726250","13200657X"
"1031937250","13200657X"
"1054165637","13200657X"
"1059837765","13200657X"
"1059845814","13200657X"
"1059846187","13200657X"
"1063921260","13200657X"
"1064966403","13200657X"
"1064967140","13200657X"
"1064969089","13200657X"
"1065018339","13200657X"
"1070180432","13200657X"
